Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::formatParagraph():void	org.gjt.sp.jedit.Buffer	0.8819662709638157	
Move Method	installer.TarEntry::getUserId():int	installer.TarHeader	0.8819663303270869	
Move Method	installer.TarEntry::getGroupId():int	installer.TarHeader	0.8819663303270869	
Move Method	installer.TarEntry::getUserName():java.lang.String	installer.TarHeader	0.8819663303270869	
Move Method	installer.TarEntry::getGroupName():java.lang.String	installer.TarHeader	0.8819663303270869	
Move Method	bsh.Interpreter::setClassLoader(java.lang.ClassLoader):void	bsh.NameSpace	0.8819666477761293	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::joinLines():void	org.gjt.sp.jedit.Buffer	0.8819666574502429	
Move Method	installer.TarEntry::getSize():long	installer.TarHeader	0.8819667865570947	
Move Method	installer.TarEntry::setSize(long):void	installer.TarHeader	0.8819667995657668	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::getSelectedText(org.gjt.sp.jedit.textarea.Selection):java.lang.String	org.gjt.sp.jedit.textarea.Selection	0.881966815964501	
Move Method	org.gjt.sp.jedit.pluginmgr.InstallPanel::updateModel():void	org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel	0.8819671232562499	
Move Method	installer.TarEntry::setModTime(long):void	installer.TarHeader	0.8819672245025908	
Move Method	installer.TarEntry::setModTime(java.util.Date):void	installer.TarHeader	0.8819672245025908	
Move Method	installer.TarEntry::getModTime():java.util.Date	installer.TarHeader	0.8819672245025908	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::lineComment():void	org.gjt.sp.jedit.Buffer	0.8819675095508996	
Move Method	org.gjt.sp.jedit.gui.OptionsDialog::addOptionGroup(org.gjt.sp.jedit.OptionGroup):void	org.gjt.sp.jedit.OptionGroup	0.881967575663546	
Move Method	installer.TarEntry::getNameTarEntry():java.lang.String	installer.TarHeader	0.8819680007629763	
Move Method	installer.TarEntry::equals(installer.TarEntry):boolean	installer.TarHeader	0.8819680137719774	
Move Method	installer.TarEntry::isDescendent(installer.TarEntry):boolean	installer.TarHeader	0.8819680137719774	
Move Method	installer.TarEntry::setName(java.lang.String):void	installer.TarHeader	0.8819680137719774	
Move Method	org.gjt.sp.jedit.View::handleEditPaneUpdate(org.gjt.sp.jedit.msg.EditPaneUpdate):void	org.gjt.sp.jedit.gui.StatusBar	0.8819681838799425	
Move Method	org.gjt.sp.jedit.Buffer::invalidateCachedFoldLevels():void	org.gjt.sp.jedit.buffer.LineManager	0.8819685573882994	
Move Method	org.gjt.sp.jedit.Buffer::endCompoundEdit():void	org.gjt.sp.jedit.buffer.UndoManager	0.8819688626149874	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::deleteParagraph():void	org.gjt.sp.jedit.Buffer	0.8819689293473402	
Move Method	org.gjt.sp.jedit.syntax.TokenMarker::substitute(gnu.regexp.REMatch, char[]):char[]	gnu.regexp.REMatch	0.8819690933840133	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::spacesToTabs():void	org.gjt.sp.jedit.Buffer	0.8819691828088129	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::tabsToSpaces():void	org.gjt.sp.jedit.Buffer	0.8819691828088129	
