Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.jruby.compiler.ir.IR_Builder::buildStr(org.jruby.ast.StrNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.StrNode	0.9468278018316858	
Move Method	org.jruby.compiler.ir.IR_Builder::buildClassVarDecl(org.jruby.ast.ClassVarDeclNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.ClassVarDeclNode	0.9468286664668086	
Move Method	org.jruby.compiler.ir.compiler_pass.opts.LocalOptimizationPass::addMethodGuard(org.jruby.compiler.ir.IR_Method, org.jruby.compiler.ir.operands.Label, java.util.Map<java.lang.String,org.jruby.compiler.ir.CodeVersion>, java.util.ListIterator):void	org.jruby.compiler.ir.IR_Method	0.9468299798001201	
Move Method	org.jruby.RubyHash::internalKeyExist(org.jruby.RubyHash.RubyHashEntry, int, org.jruby.runtime.builtin.IRubyObject):boolean	org.jruby.RubyHash.RubyHashEntry	0.9468305069925251	
Move Method	org.jruby.internal.runtime.methods.InvocationMethodFactory::loadReceiver(java.lang.String, org.jruby.anno.JavaMethodDescriptor, org.jruby.compiler.impl.SkinnyMethodAdapter):void	org.jruby.anno.JavaMethodDescriptor	0.9468315845434153	
Move Method	org.jruby.ext.ffi.jffi.CallbackManager::getClosureInfo(org.jruby.Ruby, org.jruby.ext.ffi.CallbackInfo):org.jruby.ext.ffi.jffi.CallbackManager.ClosureInfo	org.jruby.ext.ffi.CallbackInfo	0.946831588023387	
Move Method	org.jruby.parser.ParserSupport::addRootNode(org.jruby.ast.Node, org.jruby.lexer.yacc.ISourcePosition):org.jruby.ast.Node	org.jruby.parser.RubyParserResult	0.9468317120151561	
Move Method	org.jruby.ext.ffi.StructByValue::newStruct(org.jruby.Ruby, byte[], int):org.jruby.ext.ffi.Struct	org.jruby.ext.ffi.Type	0.9468320079664072	
Move Method	org.jruby.compiler.ir.IR_Builder::buildClassVarAsgn(org.jruby.ast.ClassVarAsgnNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.ClassVarAsgnNode	0.9468321506206246	
Move Method	org.jruby.compiler.ir.IR_Builder::buildGlobalVar(org.jruby.ast.GlobalVarNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.GlobalVarNode	0.9468322796529167	
Move Method	org.jruby.parser.Ruby19Parser::case499_line1911(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468326020882327	
Move Method	org.jruby.parser.Ruby19Parser::case503_line1925(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468326020882327	
Move Method	org.jruby.ext.ffi.StructLayout.Member::sizeMember(org.jruby.runtime.ThreadContext):org.jruby.runtime.builtin.IRubyObject	org.jruby.ext.ffi.Type	0.9468327559425768	
Move Method	org.jruby.ast.ArgsNode::getOptionalArgsCount():int	org.jruby.ast.ListNode	0.9468328310985803	
Move Method	org.jruby.ast.util.SexpMaker::flipNode(org.jruby.ast.FlipNode):void	org.jruby.ast.FlipNode	0.9468329751119631	
Move Method	org.jruby.lexer.yacc.StringTerm::parseRegexpFlags(org.jruby.lexer.yacc.LexerSource):int	org.jruby.lexer.yacc.LexerSource	0.9468333754408182	
Move Method	org.jruby.ast.util.SexpMaker::fixnumNode(org.jruby.ast.FixnumNode):void	org.jruby.ast.FixnumNode	0.9468335989097966	
Move Method	org.jruby.parser.ParserSupport::new_fcall_noargs(org.jruby.lexer.yacc.Token, org.jruby.ast.IterNode):org.jruby.ast.Node	org.jruby.lexer.yacc.Token	0.9468341341587824	
Move Method	org.jruby.compiler.ir.IR_Builder::buildGlobalAsgn(org.jruby.ast.GlobalAsgnNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.GlobalAsgnNode	0.9468341420038716	
Move Method	org.jruby.ast.util.SexpMaker::fCallNode(org.jruby.ast.FCallNode):void	org.jruby.ast.FCallNode	0.9468342190090621	
Move Method	org.jruby.compiler.ir.IR_Builder::buildInstVar(org.jruby.ast.InstVarNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.InstVarNode	0.9468345885971811	
Move Method	org.jruby.util.Sprintf.Args::warning(org.jruby.common.IRubyWarnings.ID, java.lang.String):void	org.jruby.Ruby	0.9468345887560426	
Move Method	org.jruby.ast.util.SexpMaker::dVarNode(org.jruby.ast.DVarNode):void	org.jruby.ast.DVarNode	0.9468345942965293	
Move Method	org.jruby.ast.util.SexpMaker::localVarNode(org.jruby.ast.LocalVarNode):void	org.jruby.ast.LocalVarNode	0.9468345942965293	
Move Method	org.jruby.parser.ParserSupport::allowDubyExtension(org.jruby.lexer.yacc.ISourcePosition):void	org.jruby.parser.ParserConfiguration	0.9468347121898057	
Move Method	org.jruby.compiler.ir.IR_Builder::buildInstAsgn(org.jruby.ast.InstAsgnNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.InstAsgnNode	0.9468348960545647	
Move Method	org.jruby.ast.ArgsNode::assignOptArgs(org.jruby.runtime.builtin.IRubyObject[], org.jruby.Ruby, org.jruby.runtime.ThreadContext, org.jruby.runtime.builtin.IRubyObject, int):int	org.jruby.ast.ListNode	0.9468350056889246	
Move Method	org.jruby.lexer.yacc.RubyYaccLexer::resetStacks():void	org.jruby.lexer.yacc.StackState	0.9468352389599732	
Move Method	org.jruby.compiler.ir.IR_Builder::buildFixnum(org.jruby.ast.FixnumNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.FixnumNode	0.9468357975893283	
