Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.apache.tools.ant.taskdefs.AbstractCvsTask::executeToString(org.apache.tools.ant.taskdefs.Execute):java.lang.String	org.apache.tools.ant.taskdefs.Execute	0.8808321615194903	
Move Method	org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask::addClasspathEntry(java.lang.String):void	org.apache.tools.ant.types.Path	0.8808324149281763	
Move Method	org.apache.tools.ant.types.DataType::getCheckedRef(java.lang.Class, java.lang.String, org.apache.tools.ant.Project):java.lang.Object	org.apache.tools.ant.types.Reference	0.8808334628743963	
Move Method	org.apache.tools.ant.taskdefs.optional.XMLValidateTask::createDTD():org.apache.tools.ant.types.DTDLocation	org.apache.tools.ant.types.XMLCatalog	0.8808335042808908	
Move Method	org.apache.tools.ant.taskdefs.FixCRLF::setTablengthFixCRLF(int):void	org.apache.tools.ant.filters.FixCrLfFilter	0.880833522766155	
Move Method	org.apache.tools.ant.types.RedirectorElement::configure(org.apache.tools.ant.taskdefs.Redirector, java.lang.String):void	org.apache.tools.ant.taskdefs.Redirector	0.8808338412123741	
Move Method	org.apache.tools.ant.taskdefs.optional.dotnet.DotnetCompile::addReferenceFilesets(org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand, long):int	org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand	0.8808338500820396	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::executeExternalCompile(java.lang.String[], int, boolean):int	org.apache.tools.ant.util.FileUtils	0.8808339661984332	
Move Method	org.apache.tools.ant.taskdefs.Length::handleResources(org.apache.tools.ant.taskdefs.Length.Handler):void	org.apache.tools.ant.taskdefs.Length.Handler	0.880834034319794	
Move Method	org.apache.tools.ant.taskdefs.Expand::extractFile(org.apache.tools.ant.util.FileUtils, java.io.File, java.io.File, java.io.InputStream, java.lang.String, java.util.Date, boolean, org.apache.tools.ant.util.FileNameMapper):void	org.apache.tools.ant.util.FileUtils	0.8808341736829226	
Move Method	org.apache.tools.ant.taskdefs.Java::setClassnameJava(java.lang.String):void	org.apache.tools.ant.types.CommandlineJava	0.8808342982818353	
Move Method	org.apache.tools.ant.taskdefs.Java::setJar(java.io.File):void	org.apache.tools.ant.types.CommandlineJava	0.8808343398269147	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.JUnitTask::addClasspathEntry(java.lang.String):boolean	org.apache.tools.ant.types.Path	0.8808343810596883	
Move Method	org.apache.tools.ant.helper.ProjectHelper2.AntHandler::onStartChild(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes, org.apache.tools.ant.helper.AntXMLContext):org.apache.tools.ant.helper.ProjectHelper2.AntHandler	org.apache.tools.ant.helper.AntXMLContext	0.8808344581945586	
Move Method	org.apache.tools.ant.helper.ProjectHelper2.AntHandler::characters(char[], int, int, org.apache.tools.ant.helper.AntXMLContext):void	org.apache.tools.ant.helper.AntXMLContext	0.8808344592182447	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.JUnitTest::shouldRun(org.apache.tools.ant.Project):boolean	org.apache.tools.ant.Project	0.8808348155847484	
Move Method	org.apache.tools.ant.types.FilterSet::handleMissingFile(java.lang.String):void	org.apache.tools.ant.types.EnumeratedAttribute	0.880834818930271	
Move Method	org.apache.tools.ant.taskdefs.XSLTProcess::addConfiguredStyle(org.apache.tools.ant.types.resources.Resources):void	org.apache.tools.ant.types.resources.Resources	0.8808348361968131	
Move Method	org.apache.tools.ant.taskdefs.optional.unix.Symlink::findLinks(java.util.Vector):java.util.HashSet	org.apache.tools.ant.util.FileUtils	0.8808351866337032	
Move Method	org.apache.tools.ant.taskdefs.ExecuteJava::fork(org.apache.tools.ant.ProjectComponent):int	org.apache.tools.ant.types.Commandline	0.8808353386898339	
Move Method	org.apache.tools.ant.taskdefs.optional.TraXLiaison::resourceToURI(org.apache.tools.ant.types.Resource):java.lang.String	org.apache.tools.ant.util.FileUtils	0.8808354857236967	
Move Method	org.apache.tools.ant.taskdefs.optional.depend.Depend::getCheckClassPath():org.apache.tools.ant.types.Path	org.apache.tools.ant.types.Path	0.8808355201425851	
Move Method	org.apache.tools.ant.PropertyHelper::copyInheritedProperties(org.apache.tools.ant.Project):void	org.apache.tools.ant.Project	0.8808355760226159	
Move Method	org.apache.tools.ant.taskdefs.FixCRLF::setCr(org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove):void	org.apache.tools.ant.filters.FixCrLfFilter	0.8808355918661658	
Move Method	org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand::scanOneFileset(org.apache.tools.ant.DirectoryScanner, java.util.Hashtable, long):int	org.apache.tools.ant.DirectoryScanner	0.8808358701028762	
Move Method	org.apache.tools.ant.taskdefs.optional.net.FTP::findFileName(org.apache.commons.net.ftp.FTPClient):java.io.File	org.apache.tools.ant.util.FileUtils	0.8808363884713748	
Move Method	org.apache.tools.ant.helper.AntXMLContext::configureId(java.lang.Object, org.xml.sax.Attributes):void	org.apache.tools.ant.Project	0.8808364324423303	
Move Method	org.apache.tools.ant.DirectoryScanner::isSymlink(java.io.File, java.util.Vector):boolean	org.apache.tools.ant.util.FileUtils	0.8808365289999105	
Move Method	org.apache.tools.ant.taskdefs.optional.depend.ClassFile::getClassRefs():java.util.Vector	org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPool	0.8808365445082529	
Move Method	org.apache.tools.ant.taskdefs.optional.Javah::setImplementation(java.lang.String):void	org.apache.tools.ant.util.facade.FacadeTaskHelper	0.880836704990422	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.JUnitTask::createTempPropertiesFile(java.lang.String):java.io.File	org.apache.tools.ant.util.FileUtils	0.8808369655865018	
Move Method	org.apache.tools.ant.taskdefs.optional.vss.MSVSS::getFileTimeStamp():java.lang.String	org.apache.tools.ant.types.EnumeratedAttribute	0.8808371717444948	
Move Method	org.apache.tools.ant.taskdefs.Javadoc::writeExternalArgs(org.apache.tools.ant.types.Commandline):void	org.apache.tools.ant.types.Commandline	0.8808371829353155	
Move Method	org.apache.tools.ant.taskdefs.Rmic::setCompiler(java.lang.String):void	org.apache.tools.ant.util.facade.FacadeTaskHelper	0.8808372551630277	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::assumeJava12():boolean	org.apache.tools.ant.taskdefs.Javac	0.8808375458875299	
Move Method	org.apache.tools.ant.taskdefs.optional.ANTLR::createClasspath():org.apache.tools.ant.types.Path	org.apache.tools.ant.types.CommandlineJava	0.880837577365323	
