Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.hibernate.hql.ast.util.SessionFactoryHelper::getElementAssociationType(org.hibernate.type.CollectionType):org.hibernate.type.AssociationType	org.hibernate.type.CollectionType	0.9286185699403446	
Move Method	org.hibernate.hql.ast.tree.FromElementType::getSelectType():org.hibernate.type.Type	org.hibernate.type.EntityType	0.9286187391473564	
Move Method	org.hibernate.event.def.DefaultLoadEventListener::loadFromSecondLevelCache(org.hibernate.event.LoadEvent, org.hibernate.persister.entity.EntityPersister, org.hibernate.event.LoadEventListener.LoadType):java.lang.Object	org.hibernate.event.LoadEvent	0.9286192037955573	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::checkVersion(boolean[]):boolean	org.hibernate.tuple.entity.EntityMetamodel	0.9286192226000921	
Move Method	org.hibernate.engine.loading.CollectionLoadContext::endLoadingCollection(org.hibernate.engine.loading.LoadingCollectionEntry, org.hibernate.persister.collection.CollectionPersister):void	org.hibernate.engine.loading.LoadingCollectionEntry	0.9286192262623231	
Move Method	org.hibernate.loader.criteria.CriteriaQueryTranslator::createAliasCriteriaMap():void	org.hibernate.impl.CriteriaImpl	0.9286192335550025	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::getPropertiesToInsert(java.lang.Object[]):boolean[]	org.hibernate.tuple.entity.EntityMetamodel	0.9286192588881412	
Move Method	org.hibernate.jdbc.JDBCContext::connection():java.sql.Connection	org.hibernate.jdbc.ConnectionManager	0.9286192921390376	
Move Method	org.hibernate.loader.criteria.CriteriaLoader::scroll(org.hibernate.engine.SessionImplementor, org.hibernate.ScrollMode):org.hibernate.ScrollableResults	org.hibernate.loader.criteria.CriteriaQueryTranslator	0.9286193942199523	
Move Method	org.hibernate.loader.hql.QueryLoader::iterate(org.hibernate.engine.QueryParameters, org.hibernate.event.EventSource):java.util.Iterator	org.hibernate.engine.QueryParameters	0.9286194155124068	
Move Method	org.hibernate.hql.ast.tree.FromElement::getTableName():java.lang.String	org.hibernate.hql.ast.tree.FromElementType	0.928619428916128	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::logDirtyProperties(int[]):void	org.hibernate.tuple.entity.EntityMetamodel	0.9286197506335149	
Move Method	org.hibernate.cfg.Configuration::secondPassCompileForeignKeys(org.hibernate.mapping.Table, java.util.Set):void	org.hibernate.mapping.Table	0.9286198547611176	
Move Method	org.hibernate.loader.Loader::prependComment(java.lang.String, org.hibernate.engine.QueryParameters):java.lang.String	org.hibernate.engine.QueryParameters	0.9286200618875595	
Move Method	org.hibernate.hql.ast.util.SessionFactoryHelper::getIdentifierOrUniqueKeyPropertyName(org.hibernate.type.EntityType):java.lang.String	org.hibernate.type.EntityType	0.9286202099518119	
Move Method	org.hibernate.hql.classic.WhereParser::addJoin(org.hibernate.engine.JoinSequence, org.hibernate.hql.classic.QueryTranslatorImpl):void	org.hibernate.hql.classic.QueryTranslatorImpl	0.9286202921268087	
Move Method	org.hibernate.loader.Loader::instanceNotYetLoaded(java.sql.ResultSet, int, org.hibernate.persister.entity.Loadable, java.lang.String, org.hibernate.engine.EntityKey, org.hibernate.LockMode, org.hibernate.engine.EntityKey, java.lang.Object, java.util.List, org.hibernate.engine.SessionImplementor):java.lang.Object	org.hibernate.engine.EntityKey	0.9286203211580897	
Move Method	org.hibernate.impl.AbstractQueryImpl::hasNamedParameters():boolean	org.hibernate.engine.query.ParameterMetadata	0.9286203265496229	
Move Method	org.hibernate.event.def.ProxyVisitor::reattachCollection(org.hibernate.collection.PersistentCollection, org.hibernate.type.CollectionType):void	org.hibernate.type.CollectionType	0.9286204703727713	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::locateVersionType():org.hibernate.type.Type	org.hibernate.tuple.entity.EntityMetamodel	0.9286205305003955	
Move Method	org.hibernate.loader.Loader::bindPositionalParameters(java.sql.PreparedStatement, org.hibernate.engine.QueryParameters, int, org.hibernate.engine.SessionImplementor):int	org.hibernate.engine.QueryParameters	0.9286207255359306	
Move Method	org.hibernate.mapping.Table::sqlTemporaryTableCreateString(org.hibernate.dialect.Dialect, org.hibernate.engine.Mapping):java.lang.String	org.hibernate.dialect.Dialect	0.9286211313434433	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::getRootAlias():java.lang.String	org.hibernate.tuple.entity.EntityMetamodel	0.9286211469740164	
Move Method	org.hibernate.hql.ast.tree.FromElementType::getPropertyType(java.lang.String, java.lang.String):org.hibernate.type.Type	org.hibernate.hql.ast.tree.FromElement	0.9286211754147005	
Move Method	org.hibernate.cfg.Mappings::addColumnBinding(java.lang.String, org.hibernate.mapping.Column, org.hibernate.mapping.Table):void	org.hibernate.mapping.Column	0.9286212266827696	
Move Method	org.hibernate.impl.AbstractQueryImpl::determineType(int, java.lang.Object, org.hibernate.type.Type):org.hibernate.type.Type	org.hibernate.engine.query.ParameterMetadata	0.9286212950737619	
